Price,Boat Type,Manufacturer,Type,Year Built,Length,Width,Material,Location,Number of views last 7 days,Prices
3170002,Yacht,Jeanneau,Used,2021,49.6,5.37,Aluminum,Visakhapatnam,210,4913827
1025701,Jet Ski,Bayliner,Used,2008,14.39,7.32,Fiberglass,Goa,413,2058765
2583196,Sailboat,Sea Ray,Used,2008,6.64,7.79,Wood,Visakhapatnam,359,164101
1247096,Jet Ski,Yamaha,Used,2006,35.36,7.34,Fiberglass,Mumbai,428,3337201
1454304,Yacht,Beneteau,Used,1994,47.33,9.05,Wood,Chennai,384,1732783
4877841,Yacht,Boston Whaler,New,2024,6.47,3.15,Wood,Visakhapatnam,104,1892468
3495532,Yacht,Yamaha,New,2017,35.31,8.81,Wood,Mumbai,364,3206800
1463551,Sailboat,Boston Whaler,Used,2001,13.9,3.43,Steel,Goa,66,1415640
1188912,Jet Ski,Boston Whaler,New,2015,33.24,9.54,Aluminum,Mumbai,183,2306125
3505079,Jet Ski,Boston Whaler,Used,2007,39.99,2.98,Steel,Goa,19,571843
2484656,Fishing Boat,Boston Whaler,Used,2013,31.59,6.45,Aluminum,Chennai,474,2326810
1659628,Fishing Boat,Beneteau,New,2007,22.09,5.45,Aluminum,Chennai,20,3537575
4243845,Yacht,Yamaha,New,2002,7.82,4.52,Aluminum,Chennai,448,4847980
4173627,Motorboat,Jeanneau,New,2011,47.3,5.44,Fiberglass,Chennai,252,900586
3640837,Yacht,Sea Ray,Used,2019,44.74,8.21,Fiberglass,Visakhapatnam,134,4690757
2086113,Fishing Boat,Beneteau,New,1990,16.16,7.92,Steel,Mumbai,461,1593081
1349624,Jet Ski,Boston Whaler,New,1990,14.89,2.99,Wood,Chennai,309,423696
4274732,Fishing Boat,Bayliner,Used,2012,6.83,4.29,Steel,Chennai,448,2132585
3670157,Yacht,Yamaha,Used,2012,39.41,7.37,Wood,Mumbai,375,293227
1043547,Sailboat,Jeanneau,Used,2001,36.83,2.38,Aluminum,Goa,129,2306392
3126007,Yacht,Bayliner,New,2008,38.91,3.12,Aluminum,Mumbai,81,4319970
4317644,Yacht,Jeanneau,New,2001,17.27,7.98,Wood,Visakhapatnam,72,2150628
2174836,Jet Ski,Bayliner,New,2002,8.48,5.02,Aluminum,Mumbai,319,1731303
2479844,Sailboat,Jeanneau,Used,2006,29.28,4.92,Steel,Kochi,454,2019727
2237922,Yacht,Yamaha,New,2022,15.63,4.36,Aluminum,Chennai,475,785008
2938466,Jet Ski,Bayliner,New,2015,13.29,8.18,Steel,Mumbai,65,1250136
3110475,Motorboat,Boston Whaler,New,2010,40.62,9.91,Fiberglass,Chennai,245,1898356
2718300,Yacht,Sea Ray,Used,1997,19.03,8.99,Fiberglass,Goa,186,1650577
526226,Jet Ski,Jeanneau,New,1993,15.06,9.59,Steel,Visakhapatnam,240,1863032
366574,Motorboat,Beneteau,Used,2017,22.76,5.49,Fiberglass,Kochi,409,3830832
3153063,Fishing Boat,Bayliner,Used,2013,10.86,8.57,Fiberglass,Chennai,209,1735253
1438912,Sailboat,Yamaha,New,1993,45.96,7.88,Steel,Visakhapatnam,100,390401
4495719,Jet Ski,Beneteau,New,2018,15.63,2.56,Steel,Chennai,107,1576688
2083488,Yacht,Jeanneau,New,2021,20.54,4.28,Fiberglass,Kochi,401,1468358
2834952,Motorboat,Yamaha,Used,2017,48.1,8.57,Aluminum,Kochi,190,3274462
4673123,Yacht,Yamaha,Used,2018,29.52,6.54,Steel,Visakhapatnam,312,564142
3023192,Fishing Boat,Sea Ray,Used,2013,8.2,2.57,Wood,Chennai,154,3635568
1230257,Yacht,Sea Ray,Used,2007,42.67,7.94,Steel,Kochi,314,4403016
3684759,Sailboat,Boston Whaler,New,2002,43.68,4.62,Aluminum,Chennai,383,4660850
936363,Jet Ski,Boston Whaler,Used,2016,42.02,6.43,Steel,Chennai,2,3019510
1954393,Jet Ski,Bayliner,New,2020,14.24,9.39,Wood,Visakhapatnam,445,1630113
981123,Sailboat,Sea Ray,Used,2007,19.17,7.21,Fiberglass,Mumbai,102,3509196
2693615,Yacht,Beneteau,New,2014,11.32,9.33,Aluminum,Mumbai,231,774929
193507,Yacht,Boston Whaler,New,2002,42.98,9.6,Fiberglass,Chennai,48,2731302
1201461,Sailboat,Beneteau,New,1994,34.22,5.9,Aluminum,Mumbai,280,3028701
2854921,Fishing Boat,Beneteau,Used,2002,42.56,6.49,Steel,Chennai,354,4440899
1345722,Sailboat,Yamaha,New,2024,9.15,4.95,Aluminum,Chennai,498,3163253
1434630,Sailboat,Beneteau,Used,2012,46.61,8.54,Fiberglass,Kochi,418,1900372
1894468,Jet Ski,Boston Whaler,New,2024,7.83,5.12,Fiberglass,Visakhapatnam,401,3828783
4046849,Fishing Boat,Beneteau,New,1996,12.17,6.99,Fiberglass,Goa,212,4785027
3317575,Sailboat,Beneteau,Used,2019,42.31,3.63,Steel,Kochi,409,4165822
1480922,Motorboat,Jeanneau,New,2010,14.62,7.62,Wood,Goa,328,4383621
4892435,Fishing Boat,Boston Whaler,Used,2004,6.49,9.5,Steel,Visakhapatnam,266,2515796
537992,Sailboat,Sea Ray,New,2019,29.35,7.57,Steel,Goa,492,1451747
2266175,Fishing Boat,Boston Whaler,Used,2000,22.1,3.53,Wood,Goa,284,636798
3540968,Fishing Boat,Sea Ray,Used,1997,31.66,4.56,Wood,Mumbai,233,1619963
336328,Sailboat,Beneteau,Used,1999,39.67,5.03,Fiberglass,Chennai,461,2059101
3113977,Fishing Boat,Boston Whaler,Used,2012,16.92,2.26,Steel,Goa,288,2104338
1872274,Motorboat,Sea Ray,Used,1999,23.9,4.77,Wood,Goa,99,737008
4097746,Motorboat,Yamaha,Used,1992,14.36,8.63,Fiberglass,Visakhapatnam,282,4536398
296280,Yacht,Sea Ray,New,2011,7.71,3.65,Wood,Chennai,470,1708308
523170,Jet Ski,Sea Ray,New,2015,30.55,2.32,Steel,Kochi,33,2018312
2740605,Jet Ski,Jeanneau,New,2024,13.22,4.06,Aluminum,Kochi,382,682106
2194733,Motorboat,Jeanneau,New,1994,25.85,7.82,Aluminum,Kochi,327,450865
1383360,Fishing Boat,Yamaha,New,2021,39.8,5.42,Steel,Kochi,393,438354
2578040,Motorboat,Boston Whaler,Used,2008,48.51,7.55,Aluminum,Kochi,265,2640865
1538560,Yacht,Bayliner,Used,1997,7.38,7.29,Wood,Goa,93,1310704
3627090,Jet Ski,Bayliner,New,1999,21.65,7.31,Wood,Chennai,488,905806
797383,Sailboat,Boston Whaler,Used,2014,29.36,2.12,Wood,Visakhapatnam,95,1624845
1903343,Motorboat,Jeanneau,New,2018,11.56,8.92,Fiberglass,Goa,492,400964
3142732,Jet Ski,Yamaha,New,2015,26.09,4.03,Wood,Mumbai,194,2877864
3328589,Yacht,Bayliner,Used,2017,18.61,2.48,Fiberglass,Mumbai,92,3138675
811887,Yacht,Sea Ray,New,2004,47.35,4.45,Fiberglass,Chennai,233,3329737
59017,Fishing Boat,Bayliner,New,2017,43.75,7.96,Aluminum,Chennai,389,1252642
4414475,Sailboat,Bayliner,New,2014,33.35,3.55,Wood,Chennai,101,1980197
2424633,Motorboat,Beneteau,New,2009,18.7,6.68,Steel,Chennai,232,3339951
641929,Motorboat,Sea Ray,New,2018,17.32,4.31,Aluminum,Mumbai,388,2155965
3175616,Motorboat,Boston Whaler,Used,2005,29.14,9.56,Fiberglass,Kochi,53,4484150
2192233,Motorboat,Beneteau,New,1995,48.23,2.82,Steel,Chennai,145,3492944
3350972,Yacht,Yamaha,Used,2019,46.39,4.32,Wood,Chennai,66,145705
1321421,Jet Ski,Sea Ray,New,2002,23.91,5.66,Aluminum,Goa,497,922231
4317593,Motorboat,Yamaha,Used,1991,43.34,6.49,Steel,Kochi,310,1550018
2694547,Motorboat,Boston Whaler,New,2011,9.23,8.56,Aluminum,Goa,196,2454414
3330727,Motorboat,Sea Ray,New,2000,40.0,4.37,Wood,Goa,7,2373139
1626464,Yacht,Boston Whaler,New,1997,12.35,4.13,Aluminum,Visakhapatnam,390,1600434
4753993,Fishing Boat,Beneteau,New,2005,48.95,2.25,Wood,Mumbai,277,2087584
908218,Yacht,Sea Ray,Used,2003,18.66,7.35,Wood,Kochi,415,452290
2641602,Sailboat,Yamaha,Used,1990,46.71,7.51,Fiberglass,Mumbai,144,1397516
3957066,Yacht,Boston Whaler,New,2007,49.65,8.54,Fiberglass,Goa,444,1870654
3290728,Yacht,Jeanneau,Used,1998,20.84,5.17,Aluminum,Mumbai,14,4896674
4147773,Yacht,Sea Ray,New,1999,23.54,3.77,Steel,Mumbai,346,330914
1574938,Jet Ski,Boston Whaler,New,2006,26.85,7.54,Aluminum,Goa,13,2109062
4079952,Sailboat,Beneteau,New,2011,20.38,7.72,Fiberglass,Mumbai,10,4348587
2281411,Yacht,Bayliner,New,1995,36.8,9.0,Fiberglass,Chennai,214,4578744
4036832,Motorboat,Yamaha,New,2007,34.05,8.83,Aluminum,Kochi,292,803556
204742,Jet Ski,Bayliner,New,1996,23.55,5.93,Aluminum,Mumbai,307,1105773
239206,Sailboat,Yamaha,Used,1999,46.27,2.48,Aluminum,Kochi,348,577841
151673,Sailboat,Jeanneau,Used,2000,39.75,2.55,Fiberglass,Chennai,419,1396082
3241039,Jet Ski,Jeanneau,New,1998,46.62,6.2,Steel,Goa,378,2756279
1344324,Jet Ski,Yamaha,New,1991,45.95,2.4,Wood,Kochi,276,4505535
2420606,Fishing Boat,Yamaha,Used,2001,30.73,9.76,Wood,Visakhapatnam,270,599455
3534737,Yacht,Yamaha,Used,2014,42.45,2.77,Aluminum,Visakhapatnam,48,3783179
2708004,Fishing Boat,Beneteau,Used,2020,29.12,6.12,Wood,Chennai,150,4856878
1742693,Yacht,Yamaha,Used,2005,7.47,5.58,Steel,Visakhapatnam,109,2959572
3920448,Motorboat,Bayliner,New,2004,36.11,6.96,Aluminum,Goa,310,195153
4266526,Sailboat,Jeanneau,New,1994,11.81,4.25,Aluminum,Visakhapatnam,484,2303650
1054785,Motorboat,Bayliner,Used,1992,38.68,8.1,Wood,Kochi,54,2383401
698093,Fishing Boat,Yamaha,Used,1990,45.77,7.47,Wood,Goa,44,4446048
2986353,Sailboat,Boston Whaler,Used,2007,48.6,5.84,Wood,Mumbai,266,3877196
2627389,Jet Ski,Jeanneau,New,2000,16.91,2.91,Steel,Visakhapatnam,110,3875732
2430047,Jet Ski,Beneteau,New,2023,15.25,8.64,Fiberglass,Mumbai,258,3581053
164440,Jet Ski,Boston Whaler,New,2004,49.34,5.46,Aluminum,Kochi,224,4521286
778887,Fishing Boat,Bayliner,Used,2014,43.39,2.29,Wood,Chennai,267,1149492
3806460,Sailboat,Bayliner,Used,1998,29.9,2.7,Steel,Visakhapatnam,195,1713626
1968174,Sailboat,Boston Whaler,Used,1995,28.83,8.88,Wood,Kochi,6,4969545
4160836,Jet Ski,Bayliner,Used,1992,7.38,6.17,Aluminum,Visakhapatnam,321,1044437
3944014,Motorboat,Yamaha,Used,2008,33.13,8.67,Fiberglass,Chennai,180,4560776
3252412,Motorboat,Beneteau,New,2004,22.27,3.75,Aluminum,Mumbai,111,359831
878468,Motorboat,Sea Ray,Used,2008,31.68,5.11,Wood,Kochi,232,374129
318864,Yacht,Yamaha,Used,2020,30.61,4.53,Aluminum,Mumbai,211,3007263
1724096,Sailboat,Boston Whaler,New,1994,45.9,9.96,Aluminum,Kochi,109,1863738
1329851,Motorboat,Jeanneau,Used,1995,49.18,9.62,Aluminum,Goa,286,3602869
4111921,Yacht,Beneteau,New,2019,49.91,8.83,Wood,Chennai,44,4253542
4542083,Jet Ski,Yamaha,Used,1993,23.11,7.01,Steel,Goa,105,4678203
1394172,Jet Ski,Beneteau,Used,2014,5.57,2.58,Fiberglass,Kochi,267,297019
4251118,Jet Ski,Boston Whaler,Used,1992,28.11,7.03,Wood,Kochi,281,4935518
4975701,Fishing Boat,Bayliner,Used,2006,14.23,4.38,Steel,Kochi,27,3739113
3727522,Motorboat,Sea Ray,New,2006,13.92,4.63,Aluminum,Goa,102,4149148
4150813,Motorboat,Yamaha,New,2008,8.07,9.19,Fiberglass,Goa,237,1935016
2660463,Motorboat,Beneteau,New,2000,36.37,3.02,Aluminum,Goa,122,4953143
2669814,Sailboat,Jeanneau,Used,2022,46.95,7.08,Wood,Chennai,417,3816470
2497138,Motorboat,Boston Whaler,Used,1998,23.53,5.59,Aluminum,Visakhapatnam,69,3758277
3134183,Yacht,Beneteau,Used,2001,23.23,3.28,Fiberglass,Visakhapatnam,440,795216
3737497,Sailboat,Yamaha,Used,2018,43.49,2.16,Wood,Chennai,345,2851231
3126360,Sailboat,Jeanneau,Used,2010,37.31,4.71,Wood,Mumbai,169,775732
1555835,Motorboat,Bayliner,New,2001,38.9,9.03,Fiberglass,Mumbai,181,3102411
850112,Sailboat,Sea Ray,Used,1999,31.94,4.28,Fiberglass,Mumbai,346,1181208
363029,Jet Ski,Sea Ray,New,2012,26.3,4.96,Wood,Goa,126,3963828
3110294,Sailboat,Boston Whaler,New,2010,44.8,2.61,Aluminum,Goa,251,3961629
4132355,Fishing Boat,Boston Whaler,Used,2020,33.57,5.33,Fiberglass,Chennai,178,4203205
1989458,Yacht,Bayliner,Used,2024,7.52,4.87,Aluminum,Mumbai,127,4851036
1304545,Yacht,Sea Ray,New,2000,47.68,2.05,Fiberglass,Mumbai,469,3604266
4181916,Jet Ski,Jeanneau,New,2010,12.57,8.64,Steel,Visakhapatnam,14,221161
1609346,Sailboat,Sea Ray,Used,1991,10.34,9.27,Aluminum,Mumbai,396,4482067
1412882,Yacht,Beneteau,Used,2019,8.86,6.76,Fiberglass,Visakhapatnam,282,1510473
1459554,Jet Ski,Sea Ray,Used,2013,9.35,8.39,Wood,Visakhapatnam,206,132422
4003617,Yacht,Beneteau,Used,2000,41.23,7.95,Wood,Kochi,2,4438528
3434833,Fishing Boat,Jeanneau,Used,2012,47.18,5.32,Aluminum,Kochi,182,3505619
2191256,Yacht,Sea Ray,New,2021,16.96,4.6,Aluminum,Kochi,14,3207585
2928933,Yacht,Boston Whaler,Used,2020,29.39,5.83,Fiberglass,Kochi,88,4638108
4908539,Sailboat,Yamaha,New,2024,25.15,3.06,Fiberglass,Goa,129,2774186
2898356,Sailboat,Bayliner,Used,1990,13.83,6.93,Aluminum,Kochi,243,3742700
4894758,Fishing Boat,Jeanneau,New,2006,38.47,9.49,Wood,Mumbai,466,4370896
3850346,Motorboat,Sea Ray,New,1999,38.38,2.81,Wood,Visakhapatnam,363,4387066
579543,Motorboat,Sea Ray,Used,2001,16.68,4.31,Aluminum,Goa,376,3246430
4706898,Yacht,Boston Whaler,Used,2011,21.04,7.39,Wood,Visakhapatnam,200,4246482
2305268,Fishing Boat,Jeanneau,Used,2021,34.4,4.3,Fiberglass,Mumbai,144,1261655
3303511,Yacht,Bayliner,New,1993,22.17,5.93,Fiberglass,Mumbai,438,2297794
4511263,Sailboat,Sea Ray,New,2018,36.98,4.94,Wood,Chennai,54,431071
3523654,Yacht,Bayliner,Used,2017,31.3,5.85,Fiberglass,Chennai,12,660944
1435209,Sailboat,Sea Ray,New,2015,27.85,3.93,Steel,Goa,419,691342
4908008,Yacht,Bayliner,New,2024,35.2,7.06,Steel,Visakhapatnam,12,1346675
4975785,Fishing Boat,Jeanneau,New,2012,26.83,6.93,Wood,Goa,417,1596962
3923228,Yacht,Jeanneau,New,2011,48.43,5.63,Steel,Chennai,115,3501564
802867,Fishing Boat,Boston Whaler,Used,2009,43.84,3.45,Fiberglass,Mumbai,403,68242
335852,Yacht,Beneteau,New,1991,28.95,2.27,Wood,Mumbai,164,3914406
263565,Motorboat,Jeanneau,New,1998,28.21,3.34,Steel,Goa,491,3111468
3409355,Yacht,Jeanneau,Used,2004,40.62,5.77,Wood,Visakhapatnam,281,185273
373311,Fishing Boat,Bayliner,Used,2009,20.85,8.22,Aluminum,Chennai,64,1065998
3879477,Jet Ski,Yamaha,New,2007,48.67,5.24,Steel,Mumbai,318,3733187
1137166,Jet Ski,Sea Ray,New,2002,42.83,8.95,Fiberglass,Kochi,53,789741
551828,Yacht,Beneteau,Used,2021,43.36,7.77,Fiberglass,Chennai,478,3113642
477344,Motorboat,Beneteau,New,1993,8.37,7.54,Aluminum,Chennai,145,2901106
720621,Jet Ski,Boston Whaler,New,2022,31.89,7.6,Steel,Kochi,54,1162930
2264357,Sailboat,Jeanneau,New,1993,17.01,6.35,Wood,Mumbai,160,1931049
4207780,Yacht,Yamaha,New,2022,15.89,6.28,Wood,Mumbai,496,2129013
1566777,Sailboat,Jeanneau,Used,2000,41.84,4.49,Aluminum,Visakhapatnam,244,3511443
4764082,Sailboat,Beneteau,Used,1998,5.81,5.19,Aluminum,Visakhapatnam,245,2926894
55470,Motorboat,Sea Ray,Used,2003,28.98,9.56,Fiberglass,Visakhapatnam,100,1336078
1426271,Motorboat,Boston Whaler,New,2004,43.41,2.17,Aluminum,Visakhapatnam,370,2269034
4680204,Yacht,Yamaha,New,1991,24.38,6.44,Aluminum,Chennai,391,725444
1623144,Fishing Boat,Beneteau,Used,1995,49.57,6.27,Fiberglass,Chennai,93,1674025
779637,Motorboat,Jeanneau,New,2008,19.38,8.58,Fiberglass,Chennai,491,4702431
1871826,Yacht,Bayliner,Used,1993,23.86,7.41,Steel,Goa,66,4249414
2595341,Jet Ski,Boston Whaler,Used,2021,7.7,3.25,Fiberglass,Kochi,446,2341748
1954749,Jet Ski,Bayliner,New,2007,17.2,2.34,Aluminum,Kochi,225,247932
3450306,Yacht,Bayliner,Used,1992,15.96,5.58,Aluminum,Visakhapatnam,474,4662477
2420966,Sailboat,Bayliner,Used,1993,26.95,4.47,Aluminum,Visakhapatnam,491,3778348
2313946,Jet Ski,Yamaha,New,2024,7.68,5.51,Wood,Goa,282,4298483
4613949,Sailboat,Yamaha,Used,2019,47.5,2.5,Steel,Visakhapatnam,141,70408
1977463,Yacht,Boston Whaler,New,2004,22.65,6.33,Aluminum,Goa,250,2868409
2044552,Sailboat,Yamaha,New,2009,31.69,2.13,Aluminum,Mumbai,236,1349709
3853868,Sailboat,Beneteau,Used,1992,44.03,4.16,Fiberglass,Goa,126,2798472
1686833,Jet Ski,Beneteau,New,2020,32.32,9.64,Aluminum,Mumbai,219,3086785
4503356,Fishing Boat,Boston Whaler,New,1998,7.96,3.93,Aluminum,Goa,91,4455682
1587316,Yacht,Boston Whaler,New,2015,12.72,6.1,Steel,Visakhapatnam,293,767163
3643531,Fishing Boat,Yamaha,Used,1995,41.11,9.17,Fiberglass,Kochi,117,4451928
3435073,Jet Ski,Sea Ray,Used,2000,47.19,4.76,Aluminum,Visakhapatnam,333,782851
4292514,Motorboat,Beneteau,Used,2002,23.47,5.21,Aluminum,Goa,362,221826
1492689,Motorboat,Boston Whaler,New,2009,33.92,5.52,Wood,Visakhapatnam,5,1770156
4406777,Jet Ski,Beneteau,Used,1998,25.2,9.56,Aluminum,Goa,27,3249552
2512371,Jet Ski,Sea Ray,New,2002,7.04,9.86,Wood,Mumbai,61,651532
4289678,Motorboat,Boston Whaler,Used,2014,19.61,9.47,Fiberglass,Visakhapatnam,336,968428
691902,Fishing Boat,Jeanneau,Used,1998,46.29,7.83,Steel,Visakhapatnam,161,2451015
2014789,Sailboat,Bayliner,Used,1998,12.98,9.59,Fiberglass,Kochi,373,4379364
520894,Sailboat,Sea Ray,New,1996,15.26,6.52,Steel,Visakhapatnam,427,2645609
3727784,Jet Ski,Boston Whaler,Used,2023,24.26,9.53,Steel,Mumbai,349,1893331
1757573,Yacht,Beneteau,New,1994,36.76,5.14,Steel,Visakhapatnam,400,1812969
1132945,Sailboat,Bayliner,Used,2019,47.3,7.98,Steel,Goa,213,750873
3177078,Fishing Boat,Bayliner,Used,2016,8.02,7.27,Steel,Visakhapatnam,246,983201
2522733,Jet Ski,Beneteau,New,2020,28.53,9.63,Aluminum,Mumbai,260,2239514
3953564,Fishing Boat,Sea Ray,New,1997,18.74,3.44,Steel,Goa,101,1707774
3685311,Fishing Boat,Bayliner,Used,1996,42.98,9.04,Steel,Visakhapatnam,23,3530299
3523414,Sailboat,Boston Whaler,New,2021,13.91,8.0,Wood,Kochi,106,3919457
2417700,Motorboat,Yamaha,New,2009,7.97,3.43,Aluminum,Chennai,244,2965959
2886253,Jet Ski,Yamaha,New,2002,44.2,5.38,Wood,Chennai,263,4325045
4674897,Sailboat,Beneteau,New,2014,25.21,4.8,Steel,Mumbai,245,3746902
1543111,Sailboat,Beneteau,New,1998,22.67,9.41,Steel,Kochi,52,4028080
3120674,Motorboat,Jeanneau,New,2003,34.91,4.15,Steel,Goa,279,1912072
2588336,Fishing Boat,Sea Ray,New,2007,42.14,9.65,Wood,Mumbai,315,671836
2437212,Sailboat,Yamaha,New,2011,36.7,7.03,Steel,Visakhapatnam,44,4056778
1348837,Sailboat,Sea Ray,New,2023,20.85,5.69,Wood,Kochi,87,4906588
1902238,Fishing Boat,Beneteau,Used,1997,34.16,7.85,Steel,Mumbai,332,3799859
4029399,Yacht,Beneteau,Used,2004,6.67,6.97,Wood,Kochi,164,546018
360854,Motorboat,Boston Whaler,New,2004,28.02,9.59,Steel,Mumbai,83,4825170
2376024,Yacht,Yamaha,Used,2019,21.67,4.75,Steel,Chennai,18,1468467
4003395,Fishing Boat,Sea Ray,Used,2007,40.76,9.35,Steel,Kochi,110,4493582
4641022,Jet Ski,Bayliner,Used,2000,43.91,2.03,Aluminum,Goa,490,2361791
